payload,rate_mbps,rtt_ms,loss_every,round,method,input_bytes,encoded_stream_payload_bytes,reconstructed_bytes,completion_ms_measured,reconstructed_rate_mbps_measured,encoded_rate_mbps_measured,reconstruction_ok,semantic_misses,mean_queue_delay_ms,max_queue_delay_ms,emulation
redis,5.0,80.0,0,17,redulink-binary-quic-stream,524288,136756,524288,4317.433,0.971481,0.253402,True,72,57.351,244.432,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,5.0,80.0,0,18,raw-quic-stream,524288,524288,524288,2449.077,1.712606,1.712606,True,0,31.616,166.521,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,5.0,80.0,0,18,redulink-binary-quic-stream,524288,136756,524288,3344.924,1.253931,0.327077,True,72,31.616,166.521,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,5.0,80.0,0,19,raw-quic-stream,524288,524288,524288,2515.239,1.667557,1.667557,True,0,32.945,168.291,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,5.0,80.0,0,19,redulink-binary-quic-stream,524288,136756,524288,3369.355,1.244839,0.324705,True,72,32.945,168.291,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,5.0,80.0,0,20,raw-quic-stream,524288,524288,524288,3958.492,1.059571,1.059571,True,0,61.891,263.771,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,5.0,80.0,0,20,redulink-binary-quic-stream,524288,136756,524288,4886.444,0.858355,0.223895,True,72,61.891,263.771,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,1,raw-quic-stream,524288,524288,524288,1085.68,3.863297,3.863297,True,0,22.16,62.145,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,1,redulink-binary-quic-stream,524288,136756,524288,1206.347,3.476864,0.90691,True,72,22.16,62.145,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,2,raw-quic-stream,524288,524288,524288,1070.014,3.919859,3.919859,True,0,21.498,61.749,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,2,redulink-binary-quic-stream,524288,136755,524288,1165.984,3.597223,0.938298,True,72,21.498,61.749,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,3,raw-quic-stream,524288,524288,524288,1135.54,3.693665,3.693665,True,0,23.079,66.98,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,3,redulink-binary-quic-stream,524288,136756,524288,1275.022,3.289593,0.858062,True,72,23.079,66.98,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,4,raw-quic-stream,524288,524288,524288,1093.264,3.836497,3.836497,True,0,22.355,64.079,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,4,redulink-binary-quic-stream,524288,136756,524288,1237.138,3.390328,0.884338,True,72,22.355,64.079,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,5,raw-quic-stream,524288,524288,524288,824.521,5.086958,5.086958,True,0,15.577,52.279,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,5,redulink-binary-quic-stream,524288,136756,524288,1062.781,3.946536,1.02942,True,72,15.577,52.279,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,6,raw-quic-stream,524288,524288,524288,1130.039,3.711645,3.711645,True,0,23.248,65.614,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,6,redulink-binary-quic-stream,524288,136756,524288,1232.183,3.403962,0.887894,True,72,23.248,65.614,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,7,raw-quic-stream,524288,524288,524288,1111.988,3.771897,3.771897,True,0,22.723,65.039,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,7,redulink-binary-quic-stream,524288,136756,524288,1241.339,3.378855,0.881345,True,72,22.723,65.039,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,8,raw-quic-stream,524288,524288,524288,1099.813,3.813652,3.813652,True,0,21.912,62.624,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,8,redulink-binary-quic-stream,524288,136756,524288,1187.74,3.531332,0.921117,True,72,21.912,62.624,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,9,raw-quic-stream,524288,524288,524288,1073.915,3.90562,3.90562,True,0,21.554,61.668,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,9,redulink-binary-quic-stream,524288,136756,524288,1165.6,3.598408,0.938614,True,72,21.554,61.668,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,10,raw-quic-stream,524288,524288,524288,1093.652,3.835136,3.835136,True,0,22.068,62.166,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,10,redulink-binary-quic-stream,524288,136756,524288,1208.223,3.471465,0.905502,True,72,22.068,62.166,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,11,raw-quic-stream,524288,524288,524288,1131.838,3.705746,3.705746,True,0,22.899,66.016,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,11,redulink-binary-quic-stream,524288,136756,524288,1259.185,3.330967,0.868854,True,72,22.899,66.016,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,12,raw-quic-stream,524288,524288,524288,1088.339,3.853858,3.853858,True,0,22.025,64.073,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,12,redulink-binary-quic-stream,524288,136756,524288,1242.694,3.37517,0.880384,True,72,22.025,64.073,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,13,raw-quic-stream,524288,524288,524288,1158.597,3.620158,3.620158,True,0,23.869,70.754,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,13,redulink-binary-quic-stream,524288,136754,524288,1331.108,3.150987,0.821896,True,72,23.869,70.754,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,14,raw-quic-stream,524288,524288,524288,1093.384,3.836076,3.836076,True,0,22.263,65.001,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,14,redulink-binary-quic-stream,524288,136756,524288,1239.273,3.384488,0.882814,True,72,22.263,65.001,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,15,raw-quic-stream,524288,524288,524288,1151.03,3.643957,3.643957,True,0,23.976,70.397,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,15,redulink-binary-quic-stream,524288,136755,524288,1289.598,3.252412,0.848357,True,72,23.976,70.397,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,16,raw-quic-stream,524288,524288,524288,1112.392,3.770527,3.770527,True,0,22.595,65.65,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,16,redulink-binary-quic-stream,524288,136756,524288,1259.381,3.330449,0.868719,True,72,22.595,65.65,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,17,raw-quic-stream,524288,524288,524288,1110.065,3.778431,3.778431,True,0,23.026,65.113,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,17,redulink-binary-quic-stream,524288,136756,524288,1203.395,3.485393,0.909135,True,72,23.026,65.113,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,18,raw-quic-stream,524288,524288,524288,1101.823,3.806695,3.806695,True,0,21.974,62.278,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,18,redulink-binary-quic-stream,524288,136756,524288,1171.199,3.581205,0.934126,True,72,21.974,62.278,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,19,raw-quic-stream,524288,524288,524288,1117.47,3.753393,3.753393,True,0,22.462,63.712,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,19,redulink-binary-quic-stream,524288,136756,524288,1196.754,3.504734,0.91418,True,72,22.462,63.712,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,20,raw-quic-stream,524288,524288,524288,1128.637,3.716256,3.716256,True,0,23.543,72.297,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,20.0,0,20,redulink-binary-quic-stream,524288,136756,524288,1321.708,3.173397,0.827753,True,72,23.543,72.297,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,1,raw-quic-stream,524288,524288,524288,1451.501,2.889632,2.889632,True,0,5.736,34.817,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,1,redulink-binary-quic-stream,524288,136756,524288,1166.61,3.595292,0.937801,True,72,5.736,34.817,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,2,raw-quic-stream,524288,524288,524288,1443.374,2.905902,2.905902,True,0,6.017,34.022,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,2,redulink-binary-quic-stream,524288,136756,524288,1181.115,3.551139,0.926284,True,72,6.017,34.022,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,3,raw-quic-stream,524288,524288,524288,1417.847,2.95822,2.95822,True,0,6.263,31.498,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,3,redulink-binary-quic-stream,524288,136756,524288,1196.081,3.506706,0.914694,True,72,6.263,31.498,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,4,raw-quic-stream,524288,524288,524288,1447.493,2.897633,2.897633,True,0,5.642,34.616,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,4,redulink-binary-quic-stream,524288,136756,524288,1188.369,3.529463,0.92063,True,72,5.642,34.616,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,5,raw-quic-stream,524288,524288,524288,1452.562,2.887521,2.887521,True,0,6.252,34.553,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,5,redulink-binary-quic-stream,524288,136754,524288,1205.227,3.480095,0.907739,True,72,6.252,34.553,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,6,raw-quic-stream,524288,524288,524288,1442.736,2.907187,2.907187,True,0,5.653,34.073,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,6,redulink-binary-quic-stream,524288,136756,524288,1148.555,3.651809,0.952543,True,72,5.653,34.073,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
redis,20.0,80.0,0,7,raw-quic-stream,524288,524288,524288,1379.397,3.040679,3.040679,True,0,7.025,34.909,"full-duplex userspace token bucket per direction + one-way delay, shared by both flows; not kernel netem"
